id,key,value,type 
354712282,name,Airport Drive,regular
354712282,oneway,yes,regular
354712282,ref,S 66,regular
354712282,surface,asphalt,regular
354990024,foot,yes,regular
354990024,source,survey,regular
354990024,highway,cycleway,regular
355405545,source,Bing,regular
355405545,barrier,fence,regular
355418144,source,Bing,regular
355418144,barrier,fence,regular
355684437,barrier,fence,regular
356213199,width,2,regular
356213199,highway,footway,regular
356213199,surface,paved,regular
356689186,name,Basketball,regular
356689186,sport,basketball,regular
356689186,leisure,pitch,regular
357023593,name,Main Street,regular
357023593,oneway,yes,regular
357023593,source,mapbox,regular
357023593,highway,tertiary,regular
357338179,foot,yes,regular
357338179,horse,no,regular
357338179,width,2.0,regular
357338179,access,yes,regular
357338179,source,Aerial Photo,regular
357338179,bicycle,yes,regular
357338179,highway,footway,regular
357338179,surface,concrete,regular
357338179,motor_vehicle,no,regular
357756394,source,Bing,regular
357756394,barrier,fence,regular
357756495,source,Bing,regular
357756495,barrier,fence,regular
357756685,source,Bing,regular
357756685,barrier,fence,regular
357764756,source,Bing,regular
357764756,barrier,fence,regular
357764946,source,Bing,regular
357764946,barrier,fence,regular
357787734,source,Bing,regular
357787734,barrier,fence,regular
357788680,source,Bing,regular
357788680,barrier,fence,regular
357979427,golf,bunker,regular
357979427,natural,sand,regular
358041547,golf,green,regular
358041547,sport,golf,regular
358041547,landuse,grass,regular
358041547,leisure,pitch,regular
358103116,source,Bing,regular
358103116,barrier,fence,regular
358127806,source,Bing,regular
358127806,barrier,fence,regular
358127910,source,Bing,regular
358127910,barrier,fence,regular
358128012,source,Bing,regular
358128012,barrier,fence,regular
358137110,source,Bing,regular
358137110,barrier,fence,regular
358155731,building,yes,regular
358274292,building,industrial,regular
358314374,golf,tee,regular
358314374,landuse,grass,regular
358328256,source,Bing,regular
358328256,barrier,fence,regular
358464359,golf,green,regular
358464359,sport,golf,regular
358464359,landuse,grass,regular
358464359,leisure,pitch,regular
358481181,area,yes,regular
358481181,golf,water_hazard,regular
358481181,natural,water,regular
358610440,highway,residential,regular
358727588,golf,bunker,regular
358727588,natural,sand,regular
358985675,golf,fairway,regular
358985675,name,17,regular
358985675,landuse,grass,regular
358992727,golf,fairway,regular
358992727,name,15,regular
358992727,landuse,grass,regular
358998326,golf,bunker,regular
358998326,natural,sand,regular
359255432,golf,tee,regular
359255432,landuse,grass,regular
359588442,barrier,fence,regular
359616456,golf,fairway,regular
359616456,name,5,regular
359616456,landuse,grass,regular
359983203,source,Bing,regular
359983203,barrier,fence,regular
359983304,source,Bing,regular
359983304,barrier,fence,regular
359983404,source,Bing,regular
359983404,barrier,fence,regular
359990055,source,Bing,regular
359990055,barrier,fence,regular
360012738,source,Bing,regular
360012738,barrier,fence,regular
360091264,name,Kentucky Road,regular
360091264,oneway,no,regular
360091264,source,gps,regular
360091264,highway,unclassified,regular
360091264,surface,unpaved,regular
360128757,building,yes,regular
360735080,highway,service,regular
361110680,interpolation,even,addr
361260502,source,Bing,regular
361260502,barrier,fence,regular
361554209,source,Bing,regular
361554209,barrier,fence,regular
361657327,natural,scrub,regular
362195621,interpolation,even,addr
362799232,name,Nicholson Street,regular
362799232,oneway,yes,regular
362799232,highway,primary,regular
362799232,maxspeed,60,regular
363873720,oneway,yes,regular
363873720,highway,service,regular
364136195,source,Bing,regular
364136195,barrier,fence,regular
364539151,source,survey,regular
364539151,building,apartments,regular
364539151,geometry,Bing,source
364753722,highway,path,regular
365837419,footway,crossing,regular
365837419,highway,footway,regular
365837419,crossing,zebra,regular
366099641,fixme,sport=?,regular
366099641,leisure,pitch,regular
366119119,building,yes,regular
366284142,building,roof,regular
366449755,access,private,regular
366449755,highway,service,regular
366449755,service,parking_aisle,regular
366900661,hoops,2,regular
366900661,leisure,pitch,regular
366900661,lit,no,regular
366900661,sport,basketball,regular
366900661,surface,dirt,regular
367187251,highway,footway,regular
367187251,surface,concrete,regular
367192148,source,Bing,regular
367192148,barrier,fence,regular
367523748,interpolation,odd,addr
367918730,building,house,regular
368241617,source,bing,regular
368241617,building,yes,regular
368430050,foot,yes,regular
368430050,highway,footway,regular
368430050,surface,gravel,regular
368541908,building,house,regular
368845301,highway,footway,regular
368845301,surface,concrete,regular
369083508,source,bing,regular
369083508,highway,service,regular
369313341,source,bing,regular
369313341,highway,footway,regular
369450437,highway,footway,regular
369646083,highway,service,regular
370263131,source,strava,regular
370263131,highway,footway,regular
370856859,name,Lang Lang Cemetery,regular
370856859,amenity,grave_yard,regular
371442515,golf,fairway,regular
371442515,name,9/18,regular
371442515,landuse,grass,regular
371986237,source,bing,regular
371986237,landuse,vineyard,regular
372535756,name,Geelong Saleyards,regular
372535756,landuse,farmyard,regular
372667192,name,Beales Road,regular
372667192,oneway,yes,regular
372667192,highway,residential,regular
372667192,maxspeed,50,regular
372667192,name,Local Knowledge,source
372667192,maxspeed,default residential speed limit in Australia,source
372688985,name,Melliodora Crescent,regular
372688985,oneway,yes,regular
372688985,highway,residential,regular
372810594,highway,footway,regular
372942749,highway,service,regular
372942749,service,parking_aisle,regular
373201357,ref,C508,regular
373201357,name,Buxton - Marysville Road,regular
373201357,layer,1,regular
373201357,bridge,yes,regular
373201357,oneway,no,regular
373201357,highway,secondary,regular
373589247,source,Bing,regular
373589247,barrier,fence,regular
373594640,name,Wynbrook,regular
373594640,layer,-3,regular
373594640,landuse,construction,regular
374265794,foot,yes,regular
374265794,source,survey,regular
374265794,highway,cycleway,regular
374265794,surface,paved,regular
374637256,name,Blanchard Avenue,regular
374637256,source,survey,regular
374637256,highway,residential,regular
374637256,maxspeed,50,regular
374789155,source,Bing,regular
374789155,barrier,fence,regular
374789259,source,Bing,regular
374789259,barrier,fence,regular
374789360,source,Bing,regular
374789360,barrier,fence,regular
374789748,source,Bing,regular
374789748,barrier,fence,regular
374792419,source,Bing,regular
374792419,barrier,fence,regular
374792962,source,Bing,regular
374792962,barrier,fence,regular
374819157,highway,residential,regular
374819157,surface,paved,regular
374923705,water,reservoir,regular
374923705,natural,water,regular
375156919,highway,service,regular
375156919,service,alley,regular
375359130,landuse,residential,regular
375516735,highway,unclassified,regular
375516735,maxspeed,80,regular
375516735,name,Brunt Road,regular
375755272,barrier,fence,regular
375757910,barrier,fence,regular
375882598,natural,scrub,regular
376177520,barrier,fence,regular
376626093,natural,scrub,regular
377215403,name,Kings Road,regular
377215403,highway,residential,regular
377215403,maxspeed,50,regular
377574054,sport,tennis,regular
377574054,leisure,pitch,regular
377720780,highway,service,regular
377720780,service,parking_aisle,regular
377821362,leisure,common,regular
377920046,sport,netball,regular
377920046,source,bing,regular
377920046,leisure,pitch,regular
378101876,oneway,yes,regular
378101876,highway,service,regular
378643834,building,roof,regular
378645833,building,yes,regular
378889565,highway,service,regular
379665677,name,Arrunga Close,regular
379665677,highway,service,regular
379877423,building,commercial,regular
380171418,building,yes,regular
380528104,name,Whitley College,regular
380528104,amenity,college,regular
380954920,ref,C781,regular
380954920,name,Baxter - Tooradin Road,regular
380954920,lanes,1,regular
380954920,oneway,yes,regular
380954920,highway,secondary,regular
380954920,surface,asphalt,regular
380954920,maxspeed,100,regular
381703858,source,Bing,regular
381703858,barrier,fence,regular
382356521,building,yes,regular
382809363,ref,Alt NR 1;S 9,regular
382809363,name,Princes Highway,regular
382809363,lanes,3,regular
382809363,oneway,yes,regular
382809363,highway,trunk,regular
382809363,network,alt_NR,regular
382809363,alt_name,Princes Highway,regular
383078662,highway,cycleway,regular
383372325,highway,footway,regular
383426033,name,Pearcedale Road,regular
383426033,highway,unclassified,regular
383561630,ref,S 44,regular
383561630,name,Lower Plenty Road,regular
383561630,lanes,3,regular
383561630,oneway,yes,regular
383561630,source,knowledge,regular
383561630,highway,primary,regular
383561630,network,S,regular
383561630,maxspeed,60,regular
383591105,source,Bing,regular
383591105,barrier,fence,regular
383712044,leisure,pitch,regular
383712044,name,-Surrey Park Junior Football Club,regular
383712044,source,bing,regular
383712044,sport,cricket,regular
383908770,source,Bing,regular
383908770,barrier,fence,regular
384119944,building,apartments,regular
384128622,source,Bing,regular
384128622,barrier,fence,regular
384129514,source,Bing,regular
384129514,barrier,fence,regular
384308866,source,Bing,regular
384308866,barrier,fence,regular
384653951,barrier,fence,regular
385184167,name,Grants Road,regular
385184167,highway,unclassified,regular
385650564,amenity,parking,regular
385820499,highway,footway,regular
385969496,oneway,yes,regular
385969496,highway,residential,regular
385992750,source,ABS2011,regular
386450855,highway,footway,regular
386609502,ref,S 9;S 36,regular
386609502,name,Boronia Road,regular
386609502,is_in,"Wantirna,Victoria,Australia",regular
386609502,lanes,3,regular
386609502,oneway,yes,regular
386609502,source,survey,regular
386609502,highway,primary,regular
386609502,network,S,regular
386609502,surface,asphalt,regular
386609502,maxspeed,80,regular
386609502,postal_code,3152,regular
386759748,source,Bing,regular
386759748,barrier,fence,regular
386759856,source,Bing,regular
386759856,barrier,fence,regular
386902786,source,Bing,regular
386902786,barrier,fence,regular
386905806,source,Bing,regular
386905806,barrier,fence,regular
386905907,source,Bing,regular
386905907,barrier,fence,regular
386907492,source,Bing,regular
386907492,barrier,fence,regular
386911184,barrier,fence,regular
387035886,highway,primary,regular
387035886,lanes,4,regular
387035886,maxspeed,60,regular
387035886,name,McIntyre Road,regular
387035886,network,S,regular
387035886,ref,S 41,regular
387035886,surface,asphalt,regular
387269467,building,house,regular
387494901,natural,wood,regular
387799669,name,Outer Metropolitan Ring Road / E6,regular
387799669,highway,proposed,regular
388179940,highway,road,regular
388366063,highway,path,regular
388982265,source,Bing,regular
388982265,barrier,fence,regular
389323660,ref,S 28,regular
389323660,name,Mountain Highway,regular
389323660,lanes,1,regular
389323660,oneway,yes,regular
389323660,highway,secondary,regular
389323660,network,S,regular
389323660,maxspeed,50,regular
389323660,reg_name,Wantirna - Sassafras Road,regular
389492617,building,roof,regular
389629857,highway,service,regular
389805017,name,Centre Road,regular
389805017,highway,tertiary,regular
389981836,name,Gwenneth Crescent,regular
389981836,highway,residential,regular
389981836,surface,gravel,regular
390158424,name,Edgars Road,regular
390158424,oneway,yes,regular
390158424,source,nearmap,regular
390158424,highway,tertiary,regular
390348781,ref,M80,regular
390348781,name,Metropolitan Ring Road,regular
390348781,lanes,4,regular
390348781,oneway,yes,regular
390348781,source,Bing,regular
390348781,highway,motorway,regular
390348781,surface,paved,regular
390348781,maxspeed,100,regular
390807595,highway,footway,regular
391307564,oneway,yes,regular
391307564,highway,service,regular
391365362,building,yes,regular
391554418,natural,water,regular
391719036,name,Coles Express,regular
391719036,brand,Shell,regular
391719036,amenity,fuel,regular
391719036,landuse,retail,regular
391719036,website,www.colesexpress.com.au,regular
391719036,operator,Eureka Operations,regular
391731446,source,Bing,regular
391731446,barrier,fence,regular
391732958,source,Bing,regular
391732958,barrier,fence,regular
392077211,name,BP Shop,regular
392077211,shop,convenience,regular
392077211,height,5.094,regular
392077211,building,retail,regular
392242217,source,Bing,regular
392242217,barrier,fence,regular
392242506,source,Bing,regular
392242506,barrier,fence,regular
392568327,source,Bing,regular
392568327,barrier,fence,regular
392572842,source,Bing,regular
392572842,barrier,fence,regular
392940637,gauge,1435,regular
392940637,oneway,yes,regular
392940637,source,nearmap,regular
392940637,railway,tram,regular
392940637,voltage,600,regular
392940637,frequency,0,regular
392940637,electrified,contact_line,regular
393314106,name,Little River - Ripley Road,regular
393314106,oneway,no,regular
393314106,highway,tertiary,regular
393314106,surface,asphalt,regular
393913107,layer,1,regular
393913107,man_made,bridge,regular
393913107,name,English Street Bridge,regular
394016642,source,Bing,regular
394016642,barrier,fence,regular
394301160,source,Bing,regular
394301160,barrier,fence,regular
394301262,source,Bing,regular
394301262,barrier,fence,regular
394305292,source,Bing,regular
394305292,barrier,fence,regular
394307119,source,Bing,regular
394307119,barrier,fence,regular
394311527,source,Bing,regular
394311527,barrier,fence,regular
394548364,source,Bing,regular
394548364,barrier,fence,regular
394600926,highway,service,regular
394600926,service,parking_aisle,regular
394600926,lane:both,perpendicular,parking
394890401,building,house,regular
394920282,highway,footway,regular
395028217,highway,track,regular
395028217,surface,dirt,regular
395356460,ref,B360,regular
395356460,name,Maroondah Highway,regular
395356460,layer,1,regular
395356460,bridge,yes,regular
395356460,highway,primary,regular
395356460,maxspeed,60,regular
395709720,name,Stringybark Creek,regular
395709720,waterway,stream,regular
395957947,source,Bing,regular
395957947,barrier,fence,regular
396103767,ref,B300,regular
396103767,name,Melba Highway,regular
396103767,lanes,2,regular
396103767,highway,primary,regular
396103767,surface,asphalt,regular
396103767,maxspeed,100,regular
396308020,name,Barwon Boulevard,regular
396308020,width,8,regular
396308020,highway,tertiary,regular
396308020,surface,paved,regular
396308020,junction,roundabout,regular
396334145,building,yes,regular
396334145,city,Keysborough,addr
396334145,street,Isaac Road,addr
396334145,postcode,3173,addr
396334145,housenumber,24,addr
396341820,building,yes,regular
396446506,source,Bing,regular
396446506,barrier,fence,regular
396493808,building,yes,regular
396498439,building,yes,regular
396678818,highway,track,regular
396685366,source,survey,regular
396685366,barrier,fence,regular
396686999,source,survey,regular
396686999,barrier,fence,regular
396858850,construction,park,regular
397442650,name,Community House,regular
397442650,building,yes,regular
397442650,levels,1,building
397569361,highway,service,regular
397939318,building,industrial,regular
398277979,name,BP,regular
398277979,brand,BP,regular
398277979,amenity,fuel,regular
398277979,landuse,retail,regular
398277979,website,www.bp.com.au,regular
398671082,oneway,yes,regular
398671082,highway,service,regular
398686746,building,yes,regular
398824797,foot,yes,regular
398824797,highway,footway,regular
399002865,amenity,restaurant,regular
399002865,building,yes,regular
399011345,source,Bing,regular
399011345,barrier,fence,regular
399011450,source,Bing,regular
399011450,barrier,fence,regular
399011550,source,Bing,regular
399011550,barrier,fence,regular
399011667,source,Bing,regular
399011667,barrier,fence,regular
399143086,highway,service,regular
399143086,service,parking_aisle,regular
399397220,source,Bing,regular
399397220,barrier,fence,regular
399418256,landuse,retail,regular
399924092,building,commercial,regular
400152601,building,industrial,regular
400204711,highway,residential,regular
400513509,building,yes,regular
400554774,highway,service,regular
400554774,service,parking_aisle,regular
400706768,highway,unclassified,regular
400706768,lanes,2,regular
400706768,name,Pound Road West,regular
400706768,oneway,yes,regular
400981212,lit,yes,regular
400981212,name,Athenaeum Place,regular
400981212,highway,pedestrian,regular
400981212,surface,paved,regular
401374125,source,bing,regular
401374125,building,yes,regular
401503689,highway,tertiary,regular
401503689,lanes,2,regular
401503689,oneway,yes,regular
401503689,source,www.greaterdandenong.com/document/29276/abbotts-rd-duplication.pdf,regular
401701229,highway,footway,regular
401701229,surface,paved,regular
401729903,name,EastLink Onramp,regular
401729903,toll,yes,regular
401729903,lanes,1,regular
401729903,oneway,yes,regular
401729903,source,Bing,regular
401729903,highway,motorway_link,regular
401729903,surface,asphalt,regular
402067980,fax,+61-3-94324499,regular
402067980,name,Monty Clinic,regular
402067980,email,Reception@montyclinic.com.au,regular
402067980,phone,+61-3-94324400,regular
402067980,amenity,doctors,regular
402067980,website,http://www.montyclinic.com.au/,regular
402067980,building,yes,regular
402067980,city,Montmorency,addr
402067980,state,Victoria,addr
402067980,wheelchair,yes,regular
402067980,street,Rattray Road,addr
402067980,country,AU,addr
402067980,postcode,3094,addr
402067980,opening_hours,Mo-Fr 08:30-12:00; PH off,regular
402067980,housenumber,29,addr
402569492,sport,netball,regular
402569492,source,bing,regular
402569492,leisure,pitch,regular
402787857,building,house,regular
402789965,building,house,regular
402803463,period,2000,regular
402803463,building,house,regular
402803463,carparks,8,regular
402803463,dwellings,4,regular
402803463,levels,2,building
402808238,building,house,regular
402810226,building,commercial,regular
402811858,building,house,regular
402829917,building,house,regular
402835179,period,1990,regular
402835179,carpark,yes,regular
402835179,building,apartments,regular
402835179,dwellings,8,regular
402835179,levels,3,building
402839316,period,1980,regular
402839316,carpark,2,regular
402839316,building,apartments,regular
402839316,dwellings,6,regular
402839316,levels,3,building
402867938,period,2010,regular
402867938,carpark,yes,regular
402867938,building,apartments,regular
402867938,dwellings,4,regular
402867938,levels,2,building
402876649,building,house,regular
402886966,building,house,regular
403015783,period,1930,regular
403015783,carpark,yes,regular
403015783,building,house,regular
403053501,building,house,regular
403062414,period,1980,regular
403062414,carpark,no,regular
403062414,building,apartments,regular
403062414,dwellings,6,regular
403062414,levels,2,building
403101060,building,house,regular
403101162,building,house,regular
403101162,carparks,2,regular
403101162,dwellings,2,regular
403206907,leisure,park,regular
403206907,name,Camp Marysville,regular
403216586,name,Sub-Divided,regular
403216586,building,house,regular
403223446,building,house,regular
403244547,period,2000,regular
403244547,parking,underground,regular
403244547,building,apartments,regular
403244547,dwellings,5,regular
403244547,levels,3,building
403362372,water,reservoir,regular
403362372,natural,water,regular
403362474,natural,tree_row,regular
403363715,natural,tree_row,regular
403428694,name,Stepping Stones Collections,regular
403428694,carpark,no,regular
403428694,building,commercial,regular
403428694,dwellings,1,regular
403428694,levels,1,building
403442866,building,house,regular
403555742,carpark,2,regular
403555742,building,subdivided house,regular
403555742,city,Elwood,addr
403555742,dwellings,2,regular
403555742,street,Broadway,addr
403555742,postcode,3184,addr
403555742,levels,2,building
403555742,housenumber,33-35,addr
403573060,building,house,regular
403573167,access,private,regular
403573167,highway,track,regular
403774389,highway,service,regular
403774389,name,Baden-Powell drive,regular
403838226,source,bing,regular
403838226,highway,service,regular
403838226,service,parking_aisle,regular
404000858,building,apartments,regular
404000858,city,Elwood,addr
404000858,dwellings,6,regular
404000858,street,Broadway,addr
404000858,postcode,3184,addr
404000858,levels,2,building
404000858,housenumber,49,addr
404199527,highway,primary,regular
404199527,lanes,1,regular
404199527,maxspeed,70,regular
404199527,name,Kingston Road,regular
404199527,network,S,regular
404199527,oneway,yes,regular
404199527,ref,S 14,regular
404199527,source,nearmap,regular
404219592,city,Keysborough,addr
404219592,housenumber,2,addr
404219592,postcode,3173,addr
404219592,street,Isaac Road,addr
404219592,building,yes,regular
404223719,building,residential,regular
404315627,name,Mernda Extension,regular
404315627,gauge,1600,regular
404315627,layer,1,regular
404315627,bridge,yes,regular
404315627,railway,construction,regular
404315627,voltage,1500,regular
404315627,maxspeed,80,regular
404315627,frequency,0,regular
404315627,electrified,contact_line,regular
404315627,construction,rail,regular
404370563,building,yes,regular
404383104,building,house,regular
404463240,building,yes,regular
404525162,name,Wentworth Street,regular
404525162,oneway,yes,regular
404525162,highway,residential,regular
404895106,source,bing,regular
404895106,building,yes,regular
405109756,source,survey,regular
405109756,highway,track,regular
405581355,source,https://www.data.vic.gov.au/data/dataset/other-public-land-generalised-plmgen,regular
405581355,landuse,grass,regular
405609794,source,Bing,regular
405609794,barrier,fence,regular
405620223,source,Bing,regular
405620223,barrier,fence,regular
405808993,source,Bing,regular
405808993,barrier,fence,regular
405995683,location,underground,regular
405995683,man_made,pipeline,regular
406765229,lit,yes,regular
406765229,foot,yes,regular
406765229,access,customers,regular
406765229,source,survey,regular
406765229,highway,service,regular
406765229,service,parking_aisle,regular
406765229,surface,asphalt,regular
406944690,ref,S 46,regular
406944690,name,Greensborough Bypass,regular
406944690,lanes,2,regular
406944690,oneway,yes,regular
406944690,source,"knowledge;bing,knowledge",regular
406944690,highway,trunk,regular
406944690,network,S,regular
406944690,surface,asphalt,regular
406944690,alt_name,Greensborough Highway,regular
406944690,maxspeed,80,regular
407656012,source,Bing,regular
407656012,barrier,fence,regular
407657034,source,Bing,regular
407657034,barrier,fence,regular
407682159,source,Bing,regular
407682159,barrier,fence,regular
407683433,source,Bing,regular
407683433,barrier,fence,regular
407686704,source,Bing,regular
407686704,barrier,fence,regular
407946150,source,bing,regular
407946150,barrier,fence,regular
408451247,source,bing,regular
408451247,barrier,fence,regular
408506341,source,bing,regular
408506341,barrier,fence,regular
408582548,source,bing,regular
408582548,barrier,fence,regular
408582673,source,bing,regular
408582673,barrier,fence,regular
408760243,source,bing,regular
408760243,barrier,fence,regular
408760380,source,bing,regular
408760380,barrier,fence,regular
408846233,source,Bing,regular
408846233,barrier,fence,regular
408989779,source,bing,regular
408989779,barrier,fence,regular
409004914,building,house,regular
409007751,building,house,regular
409009655,building,house,regular
409010351,building,house,regular
409016005,building,house,regular
409016105,building,house,regular
409631925,golf,green,regular
410018864,source,bing,regular
410018864,barrier,fence,regular
410233202,name,Stage1,regular
410233202,building,yes,regular
410233202,construction,building,regular
410276029,barrier,fence,regular
410276129,barrier,fence,regular
410276229,barrier,fence,regular
410678726,width,2,regular
410678726,highway,footway,regular
410678726,surface,sand,regular
410833065,source,Bing,regular
410833065,barrier,fence,regular
410833276,source,Bing,regular
410833276,barrier,fence,regular
410833435,source,Bing,regular
410833435,barrier,fence,regular
411320842,source,Bing,regular
411320842,barrier,fence,regular
411321057,source,Bing,regular
411321057,barrier,fence,regular
411344825,barrier,fence,regular
411844413,building,yes,regular
412016733,source,Bing,regular
412016733,barrier,fence,regular
412633303,highway,service,regular
412633303,service,parking_aisle,regular
412633303,source,survey,regular
413274770,name,Officer South Road,regular
413274770,highway,tertiary,regular
413274770,maxspeed,50,regular
413881123,source,Bing,regular
413881123,barrier,fence,regular
413881243,source,Bing,regular
413881243,barrier,fence,regular
413881344,source,Bing,regular
413881344,barrier,fence,regular
413881451,source,Bing,regular
413881451,barrier,fence,regular
414034938,building,warehouse,regular
414120510,highway,service,regular
414120510,service,parking_aisle,regular
414461115,highway,path,regular
414532520,building,hospital,regular
414730405,building,house,regular
414880519,sport,cricket,regular
414880519,source,bing,regular
414880519,leisure,pitch,regular
415167582,sport,shot-put,regular
415167582,source,bing,regular
415167582,leisure,pitch,regular
415266060,source,Bing,regular
415266060,barrier,fence,regular
415266167,source,Bing,regular
415266167,barrier,fence,regular
415270649,source,Bing,regular
415270649,barrier,fence,regular
415485546,source,Bing,regular
415485546,barrier,fence,regular
415488575,source,Bing,regular
415488575,barrier,fence,regular
415671760,building,yes,regular
415674293,building,residential,regular
415678264,building,residential,regular
415764474,highway,residential,regular
415764474,name,Avebury Place,regular
416077802,building,residential,regular
416077802,city,Melbourne,addr
416077802,street,Rowan Court,addr
416077802,suburb,Mount Waverley,addr
416077802,country,AU,addr
416077802,postcode,3150,addr
416077802,housenumber,2/2,addr
416112550,source,Bing,regular
416112550,barrier,fence,regular
416124239,building,yes,regular
416125249,source,Bing,regular
416125249,barrier,fence,regular
416292567,building,yes,regular
416303209,building,yes,regular
416304804,building,yes,regular
416307033,building,yes,regular
416312710,building,yes,regular
416384570,source,Bing,regular
416384570,barrier,fence,regular
416384677,source,Bing,regular
416384677,barrier,fence,regular
416405885,source,Bing,regular
416405885,barrier,fence,regular
416405992,source,Bing,regular
416405992,barrier,fence,regular
416406093,source,Bing,regular
416406093,barrier,fence,regular
416503817,barrier,fence,regular
416823961,highway,path,regular
417476427,leisure,golf_course,regular
417539717,building,residential,regular
417540090,building,residential,regular
418209469,highway,service,regular
418209469,service,parking_aisle,regular
418562079,name,Furniture Galore,regular
418562079,shop,furniture,regular
418562079,part,yes,building
419810988,ref,S 37,regular
419810988,name,Williamstown Road,regular
419810988,lanes,1,regular
419810988,oneway,yes,regular
419810988,highway,primary,regular
419810988,network,S,regular
420263704,highway,service,regular
420263704,service,parking_aisle,regular
421044488,building,yes,regular
421268987,building,yes,regular
421458334,source,bing,regular
421458334,barrier,fence,regular
421588219,source,bing,regular
421588219,barrier,fence,regular
421732975,name,Kingdom Hall of Jehovah's Witnesses,regular
421732975,amenity,place_of_worship,regular
421732975,website,http://jw.org,regular
421732975,religion,christian,regular
421732975,city,Boronia,addr
421732975,street,Dinsdale Road,addr
421732975,denomination,jehovahs_witness,regular
421732975,postcode,3155,addr
421732975,housenumber,7,addr
421769865,source,Bing,regular
421769865,barrier,fence,regular
421773713,source,Bing,regular
421773713,barrier,fence,regular
421773838,source,Bing,regular
421773838,barrier,fence,regular
422127402,source,Bing,regular
422127402,barrier,fence,regular
422129025,source,Bing,regular
422129025,barrier,fence,regular
422129125,source,Bing,regular
422129125,barrier,fence,regular
422195505,area,yes,regular
422195505,highway,service,regular
423389427,ref,B75,regular
423389427,name,High Street,regular
423389427,lanes,1,regular
423389427,oneway,yes,regular
423389427,highway,primary,regular
423389427,maxspeed,60,regular
424314167,highway,footway,regular
424314167,surface,concrete,regular
424895560,highway,track,regular
424895560,surface,unpaved,regular
425312079,barrier,retaining_wall,regular
426111789,highway,service,regular
426111789,service,parking_aisle,regular
427187339,electrified,contact_line,regular
427187339,gauge,1600,regular
427187339,level,0,regular
427187339,railway,rail,regular
427187339,voltage,1500,regular
427365074,building,yes,regular
427366304,building,yes,regular
427370468,building,yes,regular
427370568,building,yes,regular
427370668,building,yes,regular
427372413,building,yes,regular
427374481,building,yes,regular
427374581,building,yes,regular
427377390,building,yes,regular
427528668,building,yes,regular
427528668,name,Moorooduc Coolstores,regular
427784685,building,yes,regular
427919142,ref,S 18,regular
427919142,name,North Road,regular
427919142,lanes,3,regular
427919142,layer,1,regular
427919142,bridge,yes,regular
427919142,oneway,yes,regular
427919142,highway,trunk,regular
427919142,maxspeed,60,regular
428174951,building,industrial,regular
428714652,building,yes,regular
428718714,building,yes,regular
428718816,building,yes,regular
428722399,building,yes,regular
428725333,building,yes,regular
428726894,building,yes,regular
428726995,building,yes,regular
428731234,building,yes,regular
428731334,building,yes,regular
428856613,highway,residential,regular
428856613,name,Seagrass Crescent,regular
429051183,building,yes,regular
429051366,building,yes,regular
429269938,name,Victoria Street,regular
429269938,gauge,1435,regular
429269938,oneway,yes,regular
429269938,source,bing,regular
429269938,railway,tram,regular
429269938,voltage,600,regular
429269938,frequency,0,regular
429269938,electrified,contact_line,regular
429786825,name,North Link,regular
429786825,oneway,yes,regular
429786825,highway,service,regular
430175877,building,yes,regular
430919958,building,roof,regular
430991272,barrier,fence,regular
431210104,building,yes,regular
431388760,building,yes,regular
431392656,building,yes,regular
431628724,highway,footway,regular
432338029,access,private,regular
432338029,highway,service,regular
432506244,building,yes,regular
432728308,building,yes,regular
432728408,building,yes,regular
432728508,building,yes,regular
432822696,building,yes,regular
432822796,building,yes,regular
432829989,highway,footway,regular
432866720,building,house,regular
432997313,building,yes,regular
432997313,housenumber,8,addr
433266117,leisure,pitch,regular
433266117,source,Bing,regular
433266117,sport,multi,regular
433811693,name,Ability Works Australia Parking only,regular
433811693,access,private,regular
433811693,amenity,parking,regular
433811693,parking,surface,regular
433811693,surface,asphalt,regular
434341678,oneway,yes,regular
434341678,highway,service,regular
434708769,building,industrial,regular
434729493,building,house,regular
434731951,building,house,regular
434732051,building,house,regular
434829667,building,house,regular
434829767,building,house,regular
435065417,building,house,regular
435093909,building,yes,regular
435095269,building,yes,regular
435114242,building,house,regular
435114342,building,house,regular
435114446,building,house,regular
435132942,building,house,regular
435133064,building,house,regular
435133167,building,house,regular
435133289,building,house,regular
435134577,building,house,regular
435142087,building,yes,regular
435146651,building,house,regular
435221523,building,yes,regular
435227628,building,yes,regular
435269337,building,house,regular
435269473,building,house,regular
435272246,building,house,regular
435314560,building,yes,regular
435317690,building,yes,regular
435317791,building,yes,regular
435455567,building,yes,regular
435608882,building,house,regular
435608882,city,Camberwell,addr
435608882,street,Allambee Avenue,addr
435608882,postcode,3124,addr
435608882,housenumber,4/11,addr
435967760,building,apartments,regular
435967760,levels,15,building
436089750,building,yes,regular
436089850,building,yes,regular
436092688,building,yes,regular
436381827,highway,service,regular
436835940,building,residential,regular
437008460,highway,service,regular
437269470,source,Bing,regular
437269470,barrier,fence,regular
437570620,source,bing,regular
437570620,barrier,fence,regular
437576420,highway,footway,regular
437773656,building,house,regular
437773656,city,Camberwell,addr
437773656,street,Spencer Road,addr
437773656,postcode,3124,addr
437773656,levels,2,building
437773656,housenumber,12,addr
438144279,building,house,regular
438144279,city,keysborough,addr
438144279,street,Manooka Court,addr
438144279,postcode,3173,addr
438144279,housenumber,26,addr
438155038,building,yes,regular
438224457,building,yes,regular
