id,key,value,type 
1761988193,postcode,3070,addr
1761988193,housenumber,19,addr
1762845137,power,tower,regular
1768303663,source,survey,regular
1768303663,building,house,regular
1768303663,city,Melbourne,addr
1768303663,state,Victoria,addr
1768303663,street,Husband Road,addr
1768303663,suburb,Forest Hill,addr
1768303663,country,AU,addr
1768303663,postcode,3131,addr
1768303663,housenumber,102,addr
1768310278,source,survey,regular
1768310278,building,house,regular
1768310278,city,Melbourne,addr
1768310278,state,Victoria,addr
1768310278,street,Springvale Road,addr
1768310278,suburb,Forest Hill,addr
1768310278,country,AU,addr
1768310278,postcode,3131,addr
1768310278,housenumber,347,addr
1768321193,housenumber,10,addr
1768563761,source,survey,regular
1768563761,city,Melbourne,addr
1768563761,street,Malvern Road,addr
1768563761,suburb,Glen Iris,addr
1768563761,postcode,3146,addr
1768563761,housenumber,1386,addr
1769361969,source,survey,regular
1769361969,city,Melbourne,addr
1769361969,street,Grange Road,addr
1769361969,suburb,Caulfield East,addr
1769361969,postcode,3145,addr
1769361969,housenumber,51,addr
1770977256,power,tower,regular
1776034630,highway,crossing,regular
1776034630,crossing,traffic_signals,regular
1777091597,highway,traffic_signals,regular
1780038502,building,yes,regular
1780038502,city,Glen Waverley,addr
1780038502,state,Victoria,addr
1780038502,street,Capital Avenue,addr
1780038502,suburb,Glen Waverley,addr
1780038502,country,AU,addr
1780038502,postcode,3150,addr
1780038502,housenumber,136,addr
1780053112,housenumber,1,addr
1780058128,housenumber,114,addr
1780073452,building,yes,regular
1780073452,city,Glen Waverley,addr
1780073452,state,Victoria,addr
1780073452,street,Excalibur Avenue,addr
1780073452,suburb,Glen Waverley,addr
1780073452,country,AU,addr
1780073452,postcode,3150,addr
1780073452,housenumber,20,addr
1782444260,source,survey,regular
1782444260,highway,street_lamp,regular
1785482407,source,Bing,regular
1785482407,barrier,lift_gate,regular
1794308674,name,Saint Paul Anglican Church,regular
1794308674,amenity,place_of_worship,regular
1794308674,religion,christian,regular
1794308674,denomination,anglican,regular
1800233611,source,survey,regular
1800233611,highway,bus_stop,regular
1808827637,amenity,kindergarten,regular
1815564947,bus,yes,regular
1815564947,ref,416,regular
1815564947,name,Point Cook Senior Secondary College/Boardwalk Boulevard,regular
1815564947,highway,bus_stop,regular
1815564947,network,PTV,regular
1815564947,operator,Westrans,regular
1815564947,ref_name,44357,regular
1815564947,public_transport,stop_position,regular
1817026209,bus,yes,regular
1817026209,ref,413;414,regular
1817026209,name,Aircraft Railway Station/Triholm Avenue,regular
1817026209,highway,bus_stop,regular
1817026209,network,PTV,regular
1817026209,operator,Westrans,regular
1817026209,name,20950,ref
1817026209,public_transport,stop_position,regular
1824095105,ref,415,regular
1824095105,operator,Vicroads,regular
1824095105,emergency,phone,regular
1836408278,highway,turning_circle,regular
1838641564,highway,turning_circle,regular
1838653317,highway,turning_circle,regular
1838660912,highway,turning_circle,regular
1845240413,highway,crossing,regular
1847165343,highway,turning_circle,regular
1847923693,highway,turning_circle,regular
1848463911,barrier,gate,regular
1865547182,highway,turning_circle,regular
1865548214,highway,turning_circle,regular
1866090916,highway,speed_camera,regular
1866090916,maxspeed,70,regular
1868396778,foot,yes,regular
1868396778,access,official,regular
1868396778,barrier,gate,regular
1869987235,traffic_calming,bump,regular
1877128981,building,yes,regular
1877128981,street,Eskdale Court,addr
1877128981,postcode,3805,addr
1877128981,housenumber,15,addr
1880661877,source,Survey,regular
1880661877,building,yes,regular
1880661877,street,Duncraig Court,addr
1880661877,postcode,3805,addr
1880661877,housenumber,23,addr
1887789645,highway,turning_circle,regular
1887813046,highway,turning_circle,regular
1891072825,traffic_calming,hump,regular
1894350917,source,Survey,regular
1894350917,building,yes,regular
1894350917,street,Kendall Drive,addr
1894350917,postcode,3805,addr
1894350917,housenumber,129,addr
1897468890,source,Survey,regular
1897468890,building,yes,regular
1897468890,street,Barunah Court,addr
1897468890,postcode,3805,addr
1897468890,housenumber,6,addr
1903271669,source,Survey,regular
1903271669,building,yes,regular
1903271669,street,Hansen Court,addr
1903271669,postcode,3805,addr
1903271669,housenumber,16,addr
1903320552,source,Survey,regular
1903320552,building,yes,regular
1903320552,street,London Crescent,addr
1903320552,postcode,3805,addr
1903320552,housenumber,25,addr
1903385997,source,Survey,regular
1903385997,building,yes,regular
1903385997,street,Shine Court,addr
1903385997,postcode,3805,addr
1903385997,housenumber,9,addr
1907740625,building,yes,regular
1907740625,street,Ingram Close,addr
1907740625,postcode,3805,addr
1907740625,housenumber,1,addr
1907815260,source,Survey,regular
1907815260,building,yes,regular
1907815260,street,Maramba Drive,addr
1907815260,postcode,3805,addr
1907815260,housenumber,2,addr
1907871647,building,yes,regular
1907871647,street,Bosco Close,addr
1907871647,postcode,3805,addr
1907871647,housenumber,34,addr
1907882764,building,yes,regular
1907882764,street,Kialoa Court,addr
1907882764,postcode,3805,addr
1907882764,housenumber,10,addr
1909787298,highway,traffic_signals,regular
1911367295,traffic_calming,yes,regular
1912505110,highway,turning_circle,regular
1913674477,building,yes,regular
1913674477,street,Columbia Road,addr
1913674477,postcode,3805,addr
1913674477,housenumber,34,addr
1917800073,name,Trentham,regular
1917800073,place,town,regular
1920269799,source,Collected via KeypadMapper,regular
1920269799,street,Cowderoy Street,addr
1920269799,housenumber,9,addr
1930146035,highway,crossing,regular
1931903705,highway,street_lamp,regular
1931903705,man_made,lamp,regular
1931903705,type,street_lamp,lamp
1931926882,highway,street_lamp,regular
1931926882,man_made,lamp,regular
1931926882,type,street_lamp,lamp
1955889302,name,Lets Unwine,regular
1955889302,shop,alcohol,regular
1959517126,building,yes,regular
1959517126,street,Parklea Close,addr
1959517126,postcode,3805,addr
1959517126,housenumber,10,addr
1959626578,building,yes,regular
1959626578,street,Facey Court,addr
1959626578,postcode,3805,addr
1959626578,housenumber,13,addr
1959978727,name,Aldi,regular
1959978727,shop,supermarket,regular
1959978727,website,www.aldi.com.au,regular
1962369539,natural,tree,regular
1962369539,denotation,urban,regular
1963988595,building,yes,regular
1963988595,city,Brunswick East,addr
1963988595,street,Gamble Street,addr
1963988595,country,AU,addr
1963988595,postcode,3057,addr
1963988595,housenumber,2,addr
1964023963,access,ticket,regular
1964023963,barrier,turnstile,regular
1965954544,building,yes,regular
1965954544,street,Heyington Circle,addr
1965954544,postcode,3805,addr
1965954544,housenumber,8,addr
1967670211,highway,turning_circle,regular
1967766915,building,yes,regular
1967766915,street,Heatherlea Crescent,addr
1967766915,postcode,3805,addr
1967766915,housenumber,8,addr
1969161571,building,yes,regular
1969161571,street,Adele Close,addr
1969161571,postcode,3805,addr
1969161571,housenumber,8,addr
1970900261,building,yes,regular
1970900261,street,Judann Court,addr
1970900261,postcode,3340,addr
1970900261,housenumber,8,addr
1970949464,building,yes,regular
1970949464,street,Terry Close,addr
1970949464,postcode,3805,addr
1970949464,housenumber,19,addr
1971000441,source,Survey,regular
1971000441,building,yes,regular
1971000441,street,Madison Avenue,addr
1971000441,postcode,3805,addr
1971000441,housenumber,31,addr
1973184695,source,Survey,regular
1973184695,building,yes,regular
1973184695,street,Ainsleigh Court,addr
1973184695,postcode,3805,addr
1973184695,housenumber,14,addr
1973224634,source,Survey,regular
1973224634,building,yes,regular
1973224634,street,Drummer Lane,addr
1973224634,postcode,3805,addr
1973224634,housenumber,22,addr
1973261107,source,Survey,regular
1973261107,building,yes,regular
1973261107,street,Deanswood Way,addr
1973261107,postcode,3805,addr
1973261107,housenumber,16,addr
1973326495,building,yes,regular
1973326495,street,Horder Crescent,addr
1973326495,postcode,3340,addr
1973326495,housenumber,54,addr
1973804862,amenity,telephone,regular
1980625410,building,yes,regular
1980625410,street,Honeyeater Grove,addr
1980625410,postcode,3805,addr
1980625410,housenumber,43,addr
1982264869,building,yes,regular
1982264869,street,Amber Crescent,addr
1982264869,postcode,3805,addr
1982264869,housenumber,6,addr
1982298505,building,yes,regular
1982298505,street,Emerald Court,addr
1982298505,postcode,3805,addr
1982298505,housenumber,6,addr
1982366009,building,yes,regular
1982366009,street,Jade Court,addr
1982366009,postcode,3805,addr
1982366009,housenumber,4,addr
1987944819,name,Hume Freeway Beveridge Southbound Point-to-Point/Instantaneous Speed Camera,regular
1987944819,source,"bing, survey",regular
1987944819,highway,speed_camera,regular
1987944819,maxspeed,110,regular
1995004531,natural,tree,regular
1995004531,denotation,avenue,regular
1997938083,building,yes,regular
1997938083,street,Kilfera Court,addr
1997938083,postcode,3805,addr
1997938083,housenumber,15,addr
1997952846,building,yes,regular
1997952846,street,Carmela Close,addr
1997952846,postcode,3805,addr
1997952846,housenumber,2,addr
1998015326,building,yes,regular
1998015326,street,Murdoch Avenue,addr
1998015326,postcode,3805,addr
1998015326,housenumber,24,addr
1998086268,building,yes,regular
1998086268,street,Boston Court,addr
1998086268,postcode,3805,addr
1998086268,housenumber,23,addr
1999599489,name,Black Ruby,regular
1999599489,note,100% gluten free,regular
1999599489,phone,+61-3-93482777,regular
1999599489,source,survey,regular
1999599489,amenity,restaurant,regular
1999599489,opening_hours,"We-Fr 10:00-17:00 open ""bread orders only""; Sa,Su 09:00-17:00",regular
1999599489,gluten_free,only,diet
2011861275,building,yes,regular
2011861275,street,Warwickshire Court,addr
2011861275,postcode,3805,addr
2011861275,housenumber,9,addr
2011945563,building,yes,regular
2011945563,street,Kurrajong Road,addr
2011945563,postcode,3805,addr
2011945563,housenumber,62,addr
2012927311,building,yes,regular
2012927311,street,Andene Drive,addr
2012927311,postcode,3805,addr
2012927311,housenumber,20,addr
2013110151,source,bing,regular
2013110151,natural,tree,regular
2013110251,source,bing,regular
2013110251,natural,tree,regular
2013110351,source,bing,regular
2013110351,natural,tree,regular
2013110451,source,bing,regular
2013110451,natural,tree,regular
2014807067,name,Thompsons Heights Shopping Centre,regular
2014807067,source,survey,regular
2014807067,highway,bus_stop,regular
2014807067,local_ref,846,regular
2017834363,city,Collingwood,addr
2017834363,housenumber,215,addr
2017834363,postcode,3066,addr
2017834363,street,Wellington Street,addr
2022767346,amenity,toilets,regular
2024758240,source,Collected via KeypadMapper,regular
2024758240,street,Acland Street,addr
2024758240,housenumber,152,addr
2024786431,source,Collected via KeypadMapper,regular
2024786431,housenumber,80,addr
2027199903,building,yes,regular
2027199903,street,Horder Crescent,addr
2027199903,postcode,3340,addr
2027199903,housenumber,39,addr
2027431428,building,yes,regular
2027431428,street,Morrison Drive,addr
2027431428,postcode,3340,addr
2027431428,housenumber,22,addr
2052436855,name,Mount Waverley Pizza,regular
2052436855,source,Bing,regular
2052436855,amenity,restaurant,regular
2052436855,cuisine,italian,regular
2052436855,website,www.mtwaverleypizza.com.au,regular
2052436855,delivery,yes,regular
2052436855,takeaway,yes,regular
2056959155,building,yes,regular
2056959155,city,Fitzroy North,addr
2056959155,state,Victoria,addr
2056959155,street,Holden Street,addr
2056959155,country,AU,addr
2056959155,postcode,3068,addr
2056959155,housenumber,40,addr
2067992292,name,Corner Store Cafe,regular
2067992292,amenity,cafe,regular
2067992292,building,yes,regular
2067992292,city,Fitzroy North,addr
2067992292,state,Victoria,addr
2067992292,street,Scotchmer Street,addr
2067992292,country,AU,addr
2067992292,postcode,3068,addr
2067992292,housenumber,100,addr
2086940745,name,IGA Liquor,regular
2086940745,shop,alcohol,regular
2086940745,phone,03 9590 9999,regular
2086940745,website,www.ritchies.com.au,regular
2086940745,city,Aspendale Gardens,addr
2086940745,street,Narelle Drive,addr
2086940745,postcode,3195,addr
2086940745,housename,Aspendale Gardens Shopping Centre,addr
2086940745,housenumber,11,addr
2087830734,building,yes,regular
2087830734,street,Jade Court,addr
2087830734,postcode,3195,addr
2087830734,housenumber,14,addr
2088038960,building,yes,regular
2088038960,street,Bee Teng Court,addr
2088038960,postcode,3195,addr
2088038960,housenumber,2,addr
2088193428,building,yes,regular
2088193428,street,Lynda Court,addr
2088193428,postcode,3195,addr
2088193428,housenumber,2,addr
2088233454,building,yes,regular
2088233454,street,Kearney Drive,addr
2088233454,postcode,3195,addr
2088233454,housenumber,3,addr
2089315381,building,yes,regular
2089315381,street,Arlunya Court,addr
2089315381,postcode,3195,addr
2089315381,housenumber,1,addr
2089350590,building,yes,regular
2089350590,street,Nurten Parade,addr
2089350590,postcode,3195,addr
2089350590,housenumber,97,addr
2089475156,source,http://goo.gl/r97sM,regular
2089475156,amenity,bbq,regular
2091694060,name,Vintage Cellars,regular
2091694060,shop,alcohol,regular
2091694060,website,https://www.vintagecellars.com.au,regular
2091694060,city,South Melbourne,addr
2091694060,street,Coventry Street,addr
2091694060,postcode,3205,addr
2091694060,housenumber,254,addr
2093038825,amenity,waste_basket,regular
2094171810,building,yes,regular
2094171810,street,Hickman Avenue,addr
2094171810,postcode,3195,addr
2094171810,housenumber,23,addr
2094197497,building,yes,regular
2094197497,street,Atherton Close,addr
2094197497,postcode,3195,addr
2094197497,housenumber,2,addr
2094204612,building,yes,regular
2094204612,street,Nurten Parade,addr
2094204612,postcode,3195,addr
2094204612,housenumber,10,addr
2094227195,building,yes,regular
2094227195,street,Atherton Close,addr
2094227195,postcode,3195,addr
2094227195,housenumber,6,addr
2094234345,building,yes,regular
2094234345,street,Jude Court,addr
2094234345,postcode,3195,addr
2094234345,housenumber,8,addr
2094268971,building,yes,regular
2094268971,street,Branagan Drive,addr
2094268971,postcode,3195,addr
2094268971,housenumber,33,addr
2094289617,building,yes,regular
2094289617,street,Branagan Drive,addr
2094289617,postcode,3195,addr
2094289617,housenumber,68,addr
2094681381,building,yes,regular
2094681381,street,Winners Circle,addr
2094681381,postcode,3195,addr
2094681381,housenumber,64,addr
2095684103,building,yes,regular
2095684103,street,Hannagan Street,addr
2095684103,postcode,3195,addr
2095684103,housenumber,12,addr
2095701345,building,yes,regular
2095701345,street,Amott Court,addr
2095701345,postcode,3195,addr
2095701345,housenumber,11,addr
2095741103,building,yes,regular
2095741103,street,The Sands,addr
2095741103,postcode,3195,addr
2095741103,housenumber,5,addr
2095746474,building,yes,regular
2095746474,street,Atlantis Court,addr
2095746474,postcode,3195,addr
2095746474,housenumber,27,addr
2095767312,building,yes,regular
2095767312,street,Royal Palms,addr
2095767312,postcode,3195,addr
2095767312,housenumber,5,addr
2095777912,building,yes,regular
2095777912,street,Pacific Drive,addr
2095777912,postcode,3195,addr
2095777912,housenumber,43,addr
2095806613,name,Cricket Kit,regular
2095806613,shop,sports,regular
2095806613,phone,+61 3 94198029,regular
2095806613,website,http://www.cricketkit.com.au/,regular
2095806613,city,Collingwood,addr
2095806613,street,Keele Street,addr
2095806613,postcode,3066,addr
2095806613,housenumber,55,addr
2097525260,food,yes,regular
2097525260,name,Retreat Hotel,regular
2097525260,phone,+61 3 93804090,regular
2097525260,amenity,pub,regular
2097525260,website,http://retreathotelbrunswick.com.au/,regular
2097525260,building,yes,regular
2097525260,city,Brunswick,addr
2097525260,street,Sydney Road,addr
2097525260,postcode,3056,addr
2097525260,outdoor_seating,yes,regular
2097525260,housenumber,280,addr
2097629535,building,yes,regular
2097629535,street,Lorikeet Lane,addr
2097629535,postcode,3195,addr
2097629535,housenumber,13,addr
2097692796,building,yes,regular
2097692796,street,King Sound Close,addr
2097692796,postcode,3195,addr
2097692796,housenumber,14,addr
2097713428,building,yes,regular
2097713428,street,Waterside Drive,addr
2097713428,postcode,3195,addr
2097713428,housenumber,19,addr
2097742340,building,yes,regular
2097742340,street,Barmah Place,addr
2097742340,postcode,3195,addr
2097742340,housenumber,17,addr
2097760045,building,yes,regular
2097760045,street,Bluegrass Close,addr
2097760045,postcode,3195,addr
2097760045,housenumber,9,addr
2099151894,building,yes,regular
2099151894,street,Deepwater Drive,addr
2099151894,postcode,3195,addr
2099151894,housenumber,29,addr
2099151996,building,yes,regular
2099151996,street,Broadwater Drive,addr
2099151996,postcode,3195,addr
2099151996,housenumber,20,addr
2099388041,building,yes,regular
2099388041,street,Tyrrell Terrace,addr
2099388041,postcode,3195,addr
2099388041,housenumber,13,addr
2099389970,building,yes,regular
2099389970,street,Dresden Drive,addr
2099389970,postcode,3195,addr
2099389970,housenumber,50,addr
2103856421,source,survey,regular
2103856421,building,yes,regular
2103856421,city,Glen Waverley,addr
2103856421,state,Victoria,addr
2103856421,street,High Street Road,addr
2103856421,suburb,Glen Waverley,addr
2103856421,country,AU,addr
2103856421,postcode,3150,addr
2103856421,housenumber,740,addr
2103858866,source,survey,regular
2103858866,building,yes,regular
2103858866,city,Glen Waverley,addr
2103858866,state,Victoria,addr
2103858866,street,Lisbon Street,addr
2103858866,suburb,Glen Waverley,addr
2103858866,country,AU,addr
2103858866,postcode,3150,addr
2103858866,housenumber,24,addr
2103935548,highway,street_lamp,regular
2103935548,man_made,lamp,regular
2103935548,type,street_lamp,lamp
2108070013,building,yes,regular
2108070013,city,Braeside,addr
2108070013,street,Haymer Court,addr
2108070013,postcode,3195,addr
2108070013,housenumber,4,addr
2111792278,highway,street_lamp,regular
2111792278,man_made,lamp,regular
2111792278,type,street_lamp,lamp
2111792408,highway,street_lamp,regular
2111792408,man_made,lamp,regular
2111792408,type,street_lamp,lamp
2111792508,highway,street_lamp,regular
2111792508,man_made,lamp,regular
2111792508,type,street_lamp,lamp
2111792644,highway,street_lamp,regular
2111792644,man_made,lamp,regular
2111792644,type,street_lamp,lamp
2113343696,railway,level_crossing,regular
2117576140,highway,turning_circle,regular
2118848837,name,Tender Roast & Cafe,regular
2118848837,phone,03 9587 2582,regular
2118848837,amenity,cafe,regular
2118848837,cuisine,chicken,regular
2118848837,city,Mordialloc,addr
2118848837,street,Main Street,addr
2118848837,postcode,3195,addr
2118848837,housename,Mordialloc Plaza,addr
2118848837,housenumber,10/600,addr
2120119695,building,yes,regular
2120119695,street,Beach Road,addr
2120119695,postcode,3195,addr
2120119695,housenumber,2/201-202,addr
2120180622,building,yes,regular
2120180622,street,Main Street,addr
2120180622,postcode,3195,addr
2120180622,housenumber,492,addr
2120190981,building,yes,regular
2120190981,street,Bay Street,addr
2120190981,postcode,3195,addr
2120190981,housenumber,42,addr
2120287460,building,yes,regular
2120287460,street,Ashmore Avenue,addr
2120287460,postcode,3195,addr
2120287460,housenumber,17,addr
2120329203,building,yes,regular
2120329203,street,Barkly Street,addr
2120329203,postcode,3195,addr
2120329203,housenumber,8B,addr
2120379300,building,yes,regular
2120379300,street,Park Street,addr
2120379300,postcode,3195,addr
2120379300,housenumber,7,addr
2120448370,building,yes,regular
2120448370,street,Barkly Street,addr
2120448370,postcode,3195,addr
2120448370,housenumber,113B,addr
2120533071,building,yes,regular
2120533071,street,McDonald Street,addr
2120533071,postcode,3195,addr
2120533071,housenumber,34,addr
2120747159,highway,crossing,regular
2120747159,crossing,unmarked,regular
2121855716,building,yes,regular
2121855716,city,Northcote,addr
2121855716,street,Bastings Street,addr
2121855716,postcode,3070,addr
2121855716,housenumber,78,addr
2124638122,name,Cardinia Park Hotel,regular
2124638122,shop,alcohol,regular
2124836084,name,Ray White,regular
2124836084,phone,03 9586 7555,regular
2124836084,website,www.raywhitemordialloc.com.au,regular
2124836084,building,office,regular
2124836084,city,Mordialloc,addr
2124836084,street,Main Street,addr
2124836084,postcode,3195,addr
2124836084,housenumber,521,addr
2124866197,building,yes,regular
2124866197,street,Bowman Street,addr
2124866197,postcode,3195,addr
2124866197,housenumber,6,addr
2126993813,building,yes,regular
2126993813,street,Bayview Lane,addr
2126993813,postcode,3195,addr
2126993813,housenumber,1,addr
2127063829,building,yes,regular
2127063829,street,Bona Vista Avenue,addr
2127063829,postcode,3195,addr
2127063829,housenumber,9,addr
2130274741,amenity,post_office,regular
2130565839,name,Clayton Fire Station,regular
2130565839,amenity,fire_station,regular
2131393611,highway,bus_stop,regular
2131716084,building,yes,regular
2131716084,street,Nepean Highway,addr
2131716084,postcode,3195,addr
2131716084,housenumber,167,addr
2131860646,building,yes,regular
2131860646,street,Park Road,addr
2131860646,postcode,3195,addr
2131860646,housenumber,1,addr
2133010331,name,Dr Barry S. Johnson,regular
2133010331,phone,+61 3 93472033,regular
2133010331,amenity,dentist,regular
2133010331,city,Carlton,addr
2133010331,street,Elgin Street,addr
2133010331,postcode,3053,addr
2133010331,housenumber,184,addr
2133527171,amenity,shelter,regular
2134476207,building,yes,regular
2134476207,street,Fountain Drive,addr
2134476207,postcode,3805,addr
2134476207,housenumber,38,addr
2134487702,building,yes,regular
2134487702,street,Tinks Road,addr
2134487702,postcode,3805,addr
2134487702,housenumber,15,addr
2134636269,name,Biggin & Scott,regular
2134636269,building,yes,regular
2134636269,street,Station Street,addr
2134636269,postcode,3195,addr
2134636269,housenumber,132,addr
2135777197,highway,crossing,regular
2135777197,crossing,unmarked,regular
2136849144,highway,turning_circle,regular
2136989119,building,yes,regular
2136989119,street,Willmot Street,addr
2136989119,postcode,3195,addr
2136989119,housenumber,4,addr
2139628448,building,yes,regular
2139628448,street,Station Street,addr
2139628448,postcode,3196,addr
2139628448,housenumber,213,addr
2139734513,building,yes,regular
2139734513,street,James Avenue,addr
2139734513,postcode,3195,addr
2139734513,housenumber,23,addr
2140804344,building,yes,regular
2140804344,street,Elstar Road,addr
2140804344,postcode,3805,addr
2140804344,housenumber,94,addr
2140817242,building,yes,regular
2140817242,street,Mita Close,addr
2140817242,postcode,3805,addr
2140817242,housenumber,17,addr
2140874569,building,yes,regular
2140874569,street,Maureen Court,addr
2140874569,postcode,3805,addr
2140874569,housenumber,2,addr
2141648528,building,yes,regular
2141648528,street,Anchor Street,addr
2141648528,postcode,3195,addr
2141648528,housenumber,2,addr
2141992483,building,yes,regular
2141992483,street,Bunbury Avenue,addr
2141992483,postcode,3805,addr
2141992483,housenumber,25,addr
2142101183,building,yes,regular
2142101183,street,Guildford Crescent,addr
2142101183,postcode,3805,addr
2142101183,housenumber,40,addr
2142124430,building,yes,regular
2142124430,street,Eaton Place,addr
2142124430,postcode,3805,addr
2142124430,housenumber,2,addr
2142323714,traffic_calming,hump,regular
2143353916,building,yes,regular
2143353916,street,Patio Court,addr
2143353916,postcode,3805,addr
2143353916,housenumber,3,addr
2143626067,building,yes,regular
2143626067,street,Foam Street,addr
2143626067,postcode,3195,addr
2143626067,housenumber,2,addr
2145014285,building,yes,regular
2145014285,street,Gale Street,addr
2145014285,postcode,3195,addr
2145014285,housenumber,19,addr
2145833606,building,yes,regular
2145833606,street,Inlet Street,addr
2145833606,postcode,3195,addr
2145833606,housenumber,18,addr
2145924038,building,yes,regular
2145924038,street,Laura Street,addr
2145924038,postcode,3195,addr
2145924038,housenumber,48,addr
2146015176,building,yes,regular
2146015176,street,Parkview Drive,addr
2146015176,postcode,3195,addr
2146015176,housenumber,6/7,addr
2146151398,building,yes,regular
2146151398,street,Larnook Crescent,addr
2146151398,postcode,3195,addr
2146151398,housenumber,40,addr
2147151641,building,yes,regular
2147151641,street,Glen Street,addr
2147151641,postcode,3195,addr
2147151641,housenumber,15,addr
2147178044,building,yes,regular
2147178044,street,Larnook Crescent,addr
2147178044,postcode,3195,addr
2147178044,housenumber,67,addr
2147213051,building,yes,regular
2147213051,street,Yalambee Avenue,addr
2147213051,postcode,3195,addr
2147213051,housenumber,12,addr
2147389216,building,yes,regular
2147389216,street,Lincoln Parade,addr
2147389216,postcode,3195,addr
2147389216,housenumber,27,addr
2147402275,building,yes,regular
2147402275,street,Yackatoon Avenue,addr
2147402275,postcode,3195,addr
2147402275,housenumber,19,addr
2148321749,amenity,bench,regular
2148428090,building,yes,regular
2148428090,street,Nirringa Avenue,addr
2148428090,postcode,3195,addr
2148428090,housenumber,22,addr
2148463448,building,yes,regular
2148463448,street,Tarongo Drive,addr
2148463448,postcode,3195,addr
2148463448,housenumber,75,addr
2148469369,building,yes,regular
2148469369,street,Iluka Avenue,addr
2148469369,postcode,3195,addr
2148469369,housenumber,49,addr
2149719285,building,yes,regular
2149719285,street,Parklands Court,addr
2149719285,postcode,3805,addr
2149719285,housenumber,1,addr
2149747845,building,yes,regular
2149747845,street,Prospect Hill Road,addr
2149747845,postcode,3805,addr
2149747845,housenumber,16,addr
2149812347,name,Raymond McMahon Medical Centre,regular
2149812347,source,local knowledge,regular
2149812347,amenity,clinic,regular
2149812347,emergency,no,regular
2151437685,source,survey,regular
2151437685,building,yes,regular
2151437685,city,Glen Waverley,addr
2151437685,state,Victoria,addr
2151437685,street,Larkspur Circuit,addr
2151437685,suburb,Glen Waverley,addr
2151437685,country,AU,addr
2151437685,postcode,3150,addr
2151437685,housenumber,49,addr
2152595870,building,yes,regular
2152595870,street,Prospect Hill Road,addr
2152595870,postcode,3805,addr
2152595870,housenumber,39,addr
2152625041,building,yes,regular
2152625041,street,Blackwood Drive,addr
2152625041,postcode,3805,addr
2152625041,housenumber,10,addr
2152714226,building,yes,regular
2152714226,street,Sweet Gum Avenue,addr
2152714226,postcode,3805,addr
2152714226,housenumber,12,addr
2152726426,building,yes,regular
2152726426,street,Trentwood Road,addr
2152726426,postcode,3805,addr
2152726426,housenumber,22,addr
2153853721,building,yes,regular
2153853721,street,Fernwood Road,addr
2153853721,postcode,3805,addr
2153853721,housenumber,11,addr
2153972361,building,yes,regular
2153972361,street,Westleigh Crescent,addr
2153972361,postcode,3805,addr
2153972361,housenumber,17,addr
2155266277,building,yes,regular
2155266277,street,Springfield Drive,addr
2155266277,postcode,3805,addr
2155266277,housenumber,51,addr
2155598903,building,yes,regular
2155598903,street,Forsyth Court,addr
2155598903,postcode,3805,addr
2155598903,housenumber,9,addr
2156660955,building,yes,regular
2156660955,street,McIntosh Court,addr
2156660955,postcode,3195,addr
2156660955,housenumber,5,addr
2156746623,building,yes,regular
2156746623,street,Wells Road,addr
2156746623,postcode,3195,addr
2156746623,housenumber,57/317,addr
2156768541,building,yes,regular
2156768541,street,Wells Road,addr
2156768541,postcode,3195,addr
2156768541,housenumber,157/317,addr
2158295149,building,yes,regular
2158295149,street,Kinross Avenue,addr
2158295149,postcode,3196,addr
2158295149,housenumber,98,addr
2158330904,building,yes,regular
2158330904,street,Lochiel Avenue,addr
2158330904,postcode,3196,addr
2158330904,housenumber,51,addr
2158569475,highway,crossing,regular
2158569475,crossing,unmarked,regular
2160535424,building,yes,regular
2160535424,street,Lochiel Avenue,addr
2160535424,postcode,3196,addr
2160535424,housenumber,68,addr
2161871006,building,yes,regular
2161871006,street,Ohio Crescent,addr
2161871006,postcode,3805,addr
2161871006,housenumber,29,addr
2161905691,amenity,parking,regular
2162170674,building,yes,regular
2162170674,street,Langrigg Avenue,addr
2162170674,postcode,3196,addr
2162170674,housenumber,49,addr
2162198531,building,yes,regular
2162198531,street,Rae Avenue,addr
2162198531,postcode,3196,addr
2162198531,housenumber,1/47,addr
2164930943,building,yes,regular
2164930943,street,Rae Avenue,addr
2164930943,postcode,3196,addr
2164930943,housenumber,72,addr
2165973020,building,yes,regular
2165973020,street,Edithvale Road,addr
2165973020,postcode,3196,addr
2165973020,housenumber,2/5,addr
2166047683,building,yes,regular
2166047683,street,Keith Avenue,addr
2166047683,postcode,3196,addr
2166047683,housenumber,68,addr
2167797824,building,yes,regular
2167797824,street,Barkly Street,addr
2167797824,postcode,3195,addr
2167797824,housenumber,2/51-53,addr
2168297938,building,yes,regular
2168297938,street,McDonald Street,addr
2168297938,postcode,3195,addr
2168297938,housenumber,5/16,addr
2169762901,building,yes,regular
2169762901,street,Albert Street,addr
2169762901,postcode,3195,addr
2169762901,housenumber,4/94,addr
2169782089,building,yes,regular
2169782089,street,Beach Road,addr
2169782089,postcode,3195,addr
2169782089,housenumber,2/204-205,addr
2170176844,building,yes,regular
2170176844,street,Gipps Avenue,addr
2170176844,postcode,3195,addr
2170176844,housenumber,5/14,addr
2172361648,building,yes,regular
2172361648,street,Nobelius Avenue,addr
2172361648,postcode,3805,addr
2172361648,housenumber,4,addr
2172456041,building,yes,regular
2172456041,street,Meadow Wood Walk,addr
2172456041,postcode,3805,addr
2172456041,housenumber,19,addr
